STATION,STATION_NAME,DATE,PRCP,Check
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050819,21,231
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050820,0,232
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050821,0,233
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050822,0,234
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050823,2,235
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050824,1,236
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050825,60,237
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050826,0,238
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050827,0,239
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050828,0,240
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050829,0,241
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050830,0,242
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050831,0,243
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050901,0,244
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050902,0,245
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050903,0,246
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050904,0,247
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050905,0,248
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050906,0,249
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050907,0,250
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050908,0,251
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050909,1,252
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050910,331,253
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050911,113,254
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050912,30,255
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050913,0,256
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050914,1,257
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050915,50,258
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050916,42,259
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050917,0,260
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050918,0,261
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050919,0,262
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050920,0,263
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050921,0,264
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050922,0,265
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050923,0,266
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050924,0,267
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050925,7,268
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050926,0,269
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050927,11,270
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050928,10,271
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050929,17,272
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20050930,39,273
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051001,173,274
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051002,17,275
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051003,0,276
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051004,0,277
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051005,0,278
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051006,0,279
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051007,0,280
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051008,0,281
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051009,1,282
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051010,0,283
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051011,0,284
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051012,0,285
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051013,0,286
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051014,0,287
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051015,0,288
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051016,0,289
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051017,0,290
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051018,5,291
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051019,43,292
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051020,60,293
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051021,41,294
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051022,53,295
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051023,4,296
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051024,0,297
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051025,2,298
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051026,0,299
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051027,0,300
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051028,0,301
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051029,0,302
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051030,0,303
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051031,94,304
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051101,18,305
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051102,81,306
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051103,69,307
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051104,51,308
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051105,25,309
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051106,0,310
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051107,5,311
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051108,0,312
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051109,10,313
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051110,0,314
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051111,2,315
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051112,10,316
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051113,0,317
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051114,0,318
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051115,74,319
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051116,18,320
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051117,15,321
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051118,0,322
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051119,0,323
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051120,0,324
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051121,8,325
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051122,0,326
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051123,0,327
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051124,38,328
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051125,0,329
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051126,24,330
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051127,27,331
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051128,24,332
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051129,0,333
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051130,0,334
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051201,0,335
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051202,126,336
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051203,93,337
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051204,116,338
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051205,56,339
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051206,22,340
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051207,0,341
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051208,36,342
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051209,0,343
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051210,0,344
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051211,0,345
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051212,0,346
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051213,0,347
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051214,0,348
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051215,12,349
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051216,65,350
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051217,5,351
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051218,8,352
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051219,20,353
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051220,0,354
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051221,0,355
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051222,0,356
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051223,0,357
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051224,0,358
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051225,0,359
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051226,8,360
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051227,27,361
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051228,11,362
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051229,1,363
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051230,34,364
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20051231,64,365
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060101,17,1
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060102,0,2
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060103,0,3
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060104,0,4
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060105,6,5
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060106,0,6
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060107,0,7
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060108,0,8
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060109,0,9
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060110,0,10
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060111,41,11
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060112,0,12
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060113,0,13
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060114,0,14
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060115,0,15
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060116,5,16
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060117,132,17
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060118,8,18
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060119,0,19
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060120,26,20
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060121,7,21
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060122,0,22
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060123,0,23
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060124,0,24
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060125,4,25
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060126,1,26
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060127,0,27
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060128,0,28
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060129,0,29
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060130,0,30
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060131,0,31
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060201,0,32
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060202,0,33
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060203,0,34
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060204,0,35
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060205,0,36
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060206,0,37
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060207,1,38
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060208,21,39
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060209,12,40
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060210,12,41
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060211,0,42
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060212,10,43
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060213,0,44
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060214,1,45
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060215,191,46
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060216,18,47
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060217,27,48
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060218,96,49
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060219,6,50
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060220,10,51
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060221,36,52
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060222,0,53
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060223,0,54
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060224,0,55
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060225,0,56
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060226,0,57
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060227,23,58
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060228,22,59
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060301,29,60
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060302,7,61
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060303,152,62
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060304,0,63
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060305,1,64
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060306,12,65
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060307,4,66
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060308,71,67
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060309,60,68
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060310,11,69
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060311,6,70
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060312,0,71
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060313,0,72
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060314,0,73
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060315,0,74
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060316,0,75
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060317,0,76
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060318,0,77
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060319,0,78
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060320,45,79
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060321,21,80
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060322,0,81
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060323,0,82
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060324,170,83
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060325,83,84
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060326,4,85
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060327,47,86
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060328,37,87
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060329,70,88
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060330,106,89
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060331,14,90
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060401,135,91
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060402,55,92
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060403,25,93
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060404,0,94
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060405,0,95
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060406,0,96
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060407,0,97
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060408,0,98
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060409,0,99
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060410,0,100
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060411,3,101
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060412,8,102
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060413,23,103
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060414,10,104
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060415,59,105
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060416,7,106
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060417,0,107
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060418,0,108
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060419,0,109
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060420,0,110
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060421,50,111
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060422,0,112
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060423,0,113
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060424,0,114
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060425,0,115
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060426,33,116
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060427,0,117
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060428,0,118
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060429,0,119
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060430,98,120
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060501,11,121
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060502,0,122
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060503,0,123
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060504,0,124
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060505,15,125
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060506,0,126
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060507,0,127
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060508,110,128
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060509,5,129
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060510,0,130
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060511,0,131
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060512,128,132
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060513,22,133
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060514,0,134
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060515,0,135
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060516,397,136
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060517,0,137
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060518,39,138
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060519,51,139
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060520,185,140
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060521,47,141
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060522,19,142
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060523,13,143
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060524,24,144
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060525,50,145
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060526,138,146
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060527,32,147
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060528,0,148
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060529,103,149
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060530,25,150
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060531,14,151
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060601,51,152
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060602,0,153
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060603,0,154
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060604,2,155
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060605,1,156
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060606,0,157
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060607,0,158
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060608,0,159
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060609,0,160
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060610,0,161
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060611,0,162
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060612,0,163
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060613,0,164
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060614,97,165
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060615,50,166
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060616,0,167
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060617,0,168
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060618,115,169
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060619,148,170
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060620,0,171
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060621,16,172
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060622,0,173
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060623,0,174
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060624,0,175
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060625,141,176
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060626,8,177
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060627,11,178
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060628,0,179
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060629,2,180
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060630,0,181
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060701,0,182
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060702,0,183
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060703,0,184
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060704,0,185
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060705,19,186
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060706,17,187
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060707,1,188
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060708,4,189
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060709,0,190
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060710,0,191
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060711,0,192
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060712,0,193
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060713,0,194
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060714,0,195
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060715,0,196
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060716,0,197
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060717,0,198
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060718,0,199
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060719,0,200
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060720,0,201
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060721,0,202
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060722,20,203
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060723,0,204
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060724,0,205
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060725,0,206
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060726,0,207
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060727,14,208
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060728,47,209
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060729,0,210
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060730,0,211
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060731,0,212
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060801,12,213
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060802,54,214
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060803,34,215
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060804,279,216
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060805,0,217
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060806,0,218
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060807,1,219
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060808,0,220
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060809,14,221
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060810,56,222
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060811,81,223
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060812,5,224
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060813,96,225
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060814,118,226
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060815,1,227
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060816,2,228
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060817,178,229
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060818,9,230
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060819,23,231
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060820,18,232
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060821,70,233
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060822,1,234
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060823,0,235
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060824,250,236
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060825,106,237
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060826,84,238
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060827,0,239
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060828,174,240
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060829,82,241
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,20060830,0,242
