Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,T-11,Accum_y-1,Accum_y-2,Accum_y-3
1392,980,772,1186,198,155,904,1872,87,295,458,822,729,536,786
1339,1038,695,1264,161,174,903,1883,95,295,458,822,829,597,786
1340,961,708,1330,133,202,708,2057,116,295,458,817,832,597,776
1197,1062,750,1330,133,202,653,2057,167,299,458,817,971,597,743
1194,1071,748,1327,119,221,597,1690,579,310,458,817,1021,605,704
1191,1074,717,1358,119,221,380,1871,589,336,458,811,1004,605,663
1106,1159,717,1303,174,221,341,1902,564,369,443,770,1004,522,832
906,1215,819,1297,218,224,323,1787,698,311,501,639,997,433,855
610,1508,822,1275,238,226,308,1792,708,306,505,540,977,777,810
459,1592,889,1196,317,226,303,1719,784,293,478,579,980,777,935
443,1614,889,1196,317,226,303,1719,784,271,500,440,980,885,935
438,1609,857,1238,316,227,303,1715,788,270,490,401,854,1024,935
437,1480,963,1262,316,227,292,1654,860,269,490,402,725,1110,935
437,1480,960,1265,316,224,290,1464,1055,268,237,656,710,1225,830
437,1479,954,1260,312,221,309,1311,1208,266,239,642,705,1237,811
445,1462,970,1238,252,272,341,1217,1302,266,229,651,700,1237,793
551,1281,1165,1182,318,271,343,911,1608,266,229,633,728,1237,790
551,1247,1083,1258,358,270,344,860,1659,266,229,633,714,1199,793
604,1246,1084,1214,402,253,357,852,1671,266,229,633,712,1196,735
605,1246,1084,1193,423,208,357,897,1669,207,245,676,718,1302,538
608,1178,1152,1099,517,208,283,948,1690,126,270,734,753,1326,516
608,1178,1152,1004,612,208,187,1015,1719,124,251,753,805,1326,533
426,1360,1152,926,690,208,178,1006,1737,124,251,753,861,1474,533
394,1392,1152,770,846,205,181,985,1758,124,251,723,822,1829,495
395,1390,1154,701,915,200,186,967,1776,124,251,723,822,1722,495
357,1375,1206,700,917,194,192,964,1779,120,255,723,822,1777,490
421,1374,1207,700,917,194,183,973,1779,96,279,698,817,1787,490
397,1398,1162,701,961,194,183,973,1778,97,279,663,817,1784,490
396,1399,1159,704,961,194,183,968,1783,97,279,599,817,1784,591
396,1399,1159,472,1193,194,183,925,1826,97,279,458,811,1761,552
407,1402,877,754,1193,192,154,941,1841,93,283,458,770,1761,626
296,1392,980,772,1186,198,155,904,1872,87,295,458,639,1719,816
290,1339,1038,695,1264,161,174,903,1883,95,295,458,540,1658,819
287,1340,961,708,1330,133,202,708,2057,116,295,458,579,1696,819
287,1197,1062,750,1330,133,202,653,2057,167,299,458,440,1877,800
281,1194,1071,748,1327,119,221,597,1690,579,310,458,401,1921,800
281,1191,1074,717,1358,119,221,380,1871,589,336,458,402,1922,800
281,1106,1159,717,1303,174,221,341,1902,564,369,443,656,1922,631
342,906,1215,819,1297,218,224,323,1787,698,311,501,642,1882,608
383,610,1508,822,1275,238,226,308,1792,708,306,505,651,1565,608
383,459,1592,889,1196,317,226,303,1719,784,293,478,633,1565,389
390,443,1614,889,1196,317,226,303,1719,784,271,500,633,1453,482
410,438,1609,857,1238,316,227,303,1715,788,270,490,633,1379,482
454,437,1480,963,1262,316,227,292,1654,860,269,490,676,1376,482
454,437,1480,960,1265,316,224,290,1464,1055,268,237,734,1261,482
454,437,1479,954,1260,312,221,309,1311,1208,266,239,753,1249,482
446,445,1462,970,1238,252,272,341,1217,1302,266,229,753,1249,482
315,551,1281,1165,1182,318,271,343,911,1608,266,229,723,1249,576
335,551,1247,1083,1258,358,270,344,860,1659,266,229,723,1249,573
323,604,1246,1084,1214,402,253,357,852,1671,266,229,723,1247,573
322,605,1246,1084,1193,423,208,357,897,1669,207,245,698,1206,573
349,608,1178,1152,1099,517,208,283,948,1690,126,270,663,1386,573
418,608,1178,1152,1004,612,208,187,1015,1719,124,251,599,1387,556
667,426,1360,1152,926,690,208,178,1006,1737,124,251,458,1212,556
728,394,1392,1152,770,846,205,181,985,1758,124,251,458,858,556
763,395,1390,1154,701,915,200,186,967,1776,124,251,458,839,556
763,357,1375,1206,700,917,194,192,964,1779,120,255,458,763,556
699,421,1374,1207,700,917,194,183,973,1779,96,279,458,812,556
706,397,1398,1162,701,961,194,183,973,1778,97,279,458,825,556
767,396,1399,1159,704,961,194,183,968,1783,97,279,458,959,455
962,396,1399,1159,472,1193,194,183,925,1826,97,279,458,959,455
951,407,1402,877,754,1193,192,154,941,1841,93,283,443,959,381
986,296,1392,980,772,1186,198,155,904,1872,87,295,501,988,396
1014,290,1339,1038,695,1264,161,174,903,1883,95,295,505,989,432
1034,287,1340,961,708,1330,133,202,708,2057,116,295,478,951,458
1040,287,1197,1062,750,1330,133,202,653,2057,167,299,500,770,476
1040,281,1194,1071,748,1327,119,221,597,1690,579,310,490,718,476
1066,281,1191,1074,717,1358,119,221,380,1871,589,336,490,717,568
1184,281,1106,1159,717,1303,174,221,341,1902,564,369,237,717,694
1170,342,906,1215,819,1297,218,224,323,1787,698,311,239,717,740
1373,383,610,1508,822,1275,238,226,308,1792,708,306,229,689,740
1402,383,459,1592,889,1196,317,226,303,1719,784,293,229,689,739
1397,390,443,1614,889,1196,317,226,303,1719,784,271,229,720,646
1380,410,438,1609,857,1238,316,227,303,1715,788,270,229,722,648
1336,454,437,1480,963,1262,316,227,292,1654,860,269,245,634,650
1336,454,437,1480,960,1265,316,224,290,1464,1055,268,270,634,650
1336,454,437,1479,954,1260,312,221,309,1311,1208,266,251,727,650
1336,446,445,1462,970,1238,252,272,341,1217,1302,266,251,762,650
1336,315,551,1281,1165,1182,318,271,343,911,1608,266,251,762,556
1316,335,551,1247,1083,1258,358,270,344,860,1659,266,251,762,556
1275,323,604,1246,1084,1214,402,253,357,852,1671,266,255,799,558
1275,322,605,1246,1084,1193,423,208,357,897,1669,207,279,730,600
1248,349,608,1178,1152,1099,517,208,283,948,1690,126,279,526,605
1180,418,608,1178,1152,1004,612,208,187,1015,1719,124,279,525,605
931,667,426,1360,1152,926,690,208,178,1006,1737,124,279,512,605
882,728,394,1392,1152,770,846,205,181,985,1758,124,283,511,605
896,763,395,1390,1154,701,915,200,186,967,1776,124,295,507,605
896,763,357,1375,1206,700,917,194,192,964,1779,120,295,523,605
896,699,421,1374,1207,700,917,194,183,973,1779,96,295,531,605
1043,706,397,1398,1162,701,961,194,183,973,1778,97,299,518,639
1121,767,396,1399,1159,704,961,194,183,968,1783,97,310,385,684
947,962,396,1399,1159,472,1193,194,183,925,1826,97,336,406,761
977,951,407,1402,877,754,1193,192,154,941,1841,93,369,423,942
942,986,296,1392,980,772,1186,198,155,904,1872,87,311,394,771
927,1014,290,1339,1038,695,1264,161,174,903,1883,95,306,519,740
907,1034,287,1340,961,708,1330,133,202,708,2057,116,293,627,806
901,1040,287,1197,1062,750,1330,133,202,653,2057,167,271,708,788
990,1040,281,1194,1071,748,1327,119,221,597,1690,579,270,804,845
964,1066,281,1191,1074,717,1358,119,221,380,1871,589,269,858,797
846,1184,281,1106,1159,717,1303,174,221,341,1902,564,268,1013,671
799,1170,342,906,1215,819,1297,218,224,323,1787,698,266,1046,628
555,1373,383,610,1508,822,1275,238,226,308,1792,708,266,1134,629
526,1402,383,459,1592,889,1196,317,226,303,1719,784,266,1138,639
518,1397,390,443,1614,889,1196,317,226,303,1719,784,266,1108,642
515,1380,410,438,1609,857,1238,316,227,303,1715,788,266,1034,802
528,1336,454,437,1480,963,1262,316,227,292,1654,860,207,1034,955
528,1336,454,437,1480,960,1265,316,224,290,1464,1055,126,1035,955
528,1336,454,437,1479,954,1260,312,221,309,1311,1208,124,944,955
544,1336,446,445,1462,970,1238,252,272,341,1217,1302,124,909,955
545,1336,315,551,1281,1165,1182,318,271,343,911,1608,124,909,955
545,1316,335,551,1247,1083,1258,358,270,344,860,1659,124,924,959
545,1275,323,604,1246,1084,1214,402,253,357,852,1671,120,888,1143
545,1275,322,605,1246,1084,1193,423,208,357,897,1669,96,888,1155
668,1248,349,608,1178,1152,1099,517,208,283,948,1690,97,890,1187
670,1180,418,608,1178,1152,1004,612,208,187,1015,1719,97,891,1189
670,931,667,426,1360,1152,926,690,208,178,1006,1737,97,893,1349
658,882,728,394,1392,1152,770,846,205,181,985,1758,93,893,1453
608,896,763,395,1390,1154,701,915,200,186,967,1776,87,930,1547
690,896,763,357,1375,1206,700,917,194,192,964,1779,95,915,1547
693,896,699,421,1374,1207,700,917,194,183,973,1779,116,848,1558
562,1043,706,397,1398,1162,701,961,194,183,973,1778,167,850,1538
504,1121,767,396,1399,1159,704,961,194,183,968,1783,579,849,1549
511,947,962,396,1399,1159,472,1193,194,183,925,1826,589,832,1473
478,977,951,407,1402,877,754,1193,192,154,941,1841,564,820,1367
491,942,986,296,1392,980,772,1186,198,155,904,1872,698,821,1388
478,927,1014,290,1339,1038,695,1264,161,174,903,1883,708,722,1416
497,907,1034,287,1340,961,708,1330,133,202,708,2057,784,754,1408
513,901,1040,287,1197,1062,750,1330,133,202,653,2057,784,702,1425
424,990,1040,281,1194,1071,748,1327,119,221,597,1690,788,612,1467
424,964,1066,281,1191,1074,717,1358,119,221,380,1871,860,559,1437
425,846,1184,281,1106,1159,717,1303,174,221,341,1902,1055,410,1438
573,799,1170,342,906,1215,819,1297,218,224,323,1787,1208,388,1438
693,555,1373,383,610,1508,822,1275,238,226,308,1792,1302,306,1437
778,526,1402,383,459,1592,889,1196,317,226,303,1719,1608,302,1427
936,518,1397,390,443,1614,889,1196,317,226,303,1719,1659,332,1424
937,515,1380,410,438,1609,857,1238,316,227,303,1715,1671,347,1262
925,528,1336,454,437,1480,963,1262,316,227,292,1654,1669,377,1107
989,528,1336,454,437,1480,960,1265,316,224,290,1464,1690,480,1112
1032,528,1336,454,437,1479,954,1260,312,221,309,1311,1719,495,1119
1146,544,1336,446,445,1462,970,1238,252,272,341,1217,1737,577,1143
1162,545,1336,315,551,1281,1165,1182,318,271,343,911,1758,717,1316
1162,545,1316,335,551,1247,1083,1258,358,270,344,860,1776,809,1323
1289,545,1275,323,604,1246,1084,1214,402,253,357,852,1779,883,1214
1352,545,1275,322,605,1246,1084,1193,423,208,357,897,1779,884,1217
1460,668,1248,349,608,1178,1152,1099,517,208,283,948,1778,882,1180
1491,670,1180,418,608,1178,1152,1004,612,208,187,1015,1783,883,1209
1493,670,931,667,426,1360,1152,926,690,208,178,1006,1826,887,1049
1533,658,882,728,394,1392,1152,770,846,205,181,985,1841,889,1079
1533,608,896,763,395,1390,1154,701,915,200,186,967,1872,852,1040
1452,690,896,763,357,1375,1206,700,917,194,192,964,1883,851,1127
